Produto;PreÁo;Link;Data;Fabricante;Modelo
Placa de VÌdeo RTX 3080 Trinity Zotac Gaming NVIDIA GeForce, 12GB GDDR6X, LHR, RGB, DLSS, Ray Tracing - ZT-A30820D-10PLHR;R$ 6.899,99;https://www.kabum.com.br/produto/303472/placa-de-video-rtx-3080-trinity-zotac-gaming-nvidia-geforce-12gb-gddr6x-lhr-rgb-dlss-ray-tracing-zt-a30820d-10plhr;05/12/2022 05:58;Zotac;RTX 3080 
Placa de VÌdeo RTX 3050 EX Galax NVIDIA GeForce, RGB, 8GB GDDR6, LHR, DLSS, Ray Tracing - 35NSL8MD6YEX;R$ 1.959,99;https://www.kabum.com.br/produto/306115/placa-de-video-rtx-3050-ex-galax-nvidia-geforce-rgb-8gb-gddr6-lhr-dlss-ray-tracing-35nsl8md6yex;05/12/2022 05:58;Galax;RTX 3050 
Placa de VÌdeo RTX 3060 Twin Edge OC Zotac Gaming GeForce, 12GB GDDR6, 15 Gbps, Ray Tracing - ZT-A30600H-10M;R$ 2.699,99;https://www.kabum.com.br/produto/148655/placa-de-video-rtx-3060-twin-edge-oc-zotac-gaming-geforce-12gb-gddr6-15-gbps-ray-tracing-zt-a30600h-10m;05/12/2022 05:58;Zotac;RTX 3060 
Placa de VÌdeo RTX 3070 O8G V2 OC Asus Dual NVIDIA GeForce, 8GB GDDR6, LHR, DLSS, Ray Tracing - 90YV0FQC-M000;R$ 4.178,99;https://www.kabum.com.br/produto/212528/placa-de-video-rtx-3070-o8g-v2-oc-asus-dual-nvidia-geforce-8gb-gddr6-lhr-dlss-ray-tracing-90yv0fqc-m000;05/12/2022 05:58;Asus;RTX 3070 
Placa de VÌdeo RTX 3060 TI PNY NVIDIA GeForce, 8GB XLR8, Gaming Revel Epic, RGB, Dual Fan - VCG3060T8LDFXPPB1;R$ 3.499,99;https://www.kabum.com.br/produto/371225/placa-de-video-rtx-3060-TI-pny-nvidia-geforce-8gb-xlr8-gaming-revel-epic-rgb-dual-fan-vcg3060t8ldfxppb1;05/12/2022 05:58;PNY;RTX 3060 TI
Placa de VÌdeo RTX 3060 TI Eagle OC 8G Gigabyte NVIDIA GeForce, rev.2.0, RGB, 8GB GDDR6, LHR, DLSS, Ray Tracing - GV-N306TEAGLE OC-8GD;R$ 3.399,99;https://www.kabum.com.br/produto/347103/placa-de-video-rtx-3060-TI-eagle-oc-8g-gigabyte-nvidia-geforce-rev-2-0-rgb-8gb-gddr6-lhr-dlss-ray-tracing-gv-n306teagle-oc-8gd;05/12/2022 05:58;Gigabyte;RTX 3060 TI
Placa de VÌdeo RTX Quadro A2000 PNY NVIDIA, 6GB GDDR6, DLSS, Preto - VCNRTXA2000-PB;R$ 2.759,90;https://www.kabum.com.br/produto/217159/placa-de-video-rtx-quadro-a2000-pny-nvidia-6gb-gddr6-dlss-preto-vcnrtxa2000-pb;05/12/2022 05:58;PNY;RTXA2000 
Placa De VÌdeo Colorful Igame NVIDIA GeForce RTX 3080 TI, 12GB GDDR6X, LHR, Advanced OC-V, 384bit;R$ 7.039,12;https://www.kabum.com.br/produto/355242/placa-de-video-colorful-igame-nvidia-geforce-rtx-3080-TI-12gb-gddr6x-lhr-advanced-oc-v-384bit;05/12/2022 05:58;Colorful;RTX 3080 TI
Placa de VÌdeo RTX 3080 TI XC3 ULTRA GAMING EVGA GeForce, 12GB GDDR6X, ARGB LED, Metal Backplate, DLSS, Ray Tracing - 12G-P5-3955-KR;R$ 7.799,99;https://www.kabum.com.br/produto/163873/placa-de-video-rtx-3080-TI-xc3-ultra-gaming-evga-geforce-12gb-gddr6x-argb-led-metal-backplate-dlss-ray-tracing-12g-p5-3955-kr;05/12/2022 05:58;EVGA;RTX 3080 TI
Placa de VÌdeo GTX 1650 OC Asus Dual NVIDIA GeForce, 4GB GDDR5, Preto - 90YV0CV2-M000;R$ 1.199,99;https://www.kabum.com.br/produto/270813/placa-de-video-gtx-1650-oc-asus-dual-nvidia-geforce-4gb-gddr5-preto-90yv0cv2-m000;05/12/2022 05:58;Asus;GTX 1650 
Placa de VÌdeo RTX 3090 Ventus 3X 24G OC MSI NVIDIA Geforce, 24GB GDDR6X, Ray Tracing, DLSS;R$ 10.999,99;https://www.kabum.com.br/produto/127408/placa-de-video-rtx-3090-ventus-3x-24g-oc-msi-nvidia-geforce-24gb-gddr6x-ray-tracing-dlss;05/12/2022 05:58;MSI;RTX 3090 
Placa de VÌdeo RTX 3050 OC Asus NVIDIA GeForce, 8GB, GDDR6, Ray Tracing - DUAL-RTX3050-O8G;R$ 2.064,99;https://www.kabum.com.br/produto/298405/placa-de-video-rtx-3050-oc-asus-nvidia-geforce-8gb-gddr6-ray-tracing-dual-rtx3050-o8g;05/12/2022 05:58;Asus;RTX 3050 
Placa de VÌdeo RTX 2060 Ventus GP OC MSI NVIDIA GeForce, 6GB GDDR6, 3x DisplayPort, HDMI - 912-V375-808;R$ 1.799,99;https://www.kabum.com.br/produto/357647/placa-de-video-rtx-2060-ventus-gp-oc-msi-nvidia-geforce-6gb-gddr6-3x-displayport-hdmi-912-v375-808;05/12/2022 05:58;MSI;RTX 2060 
Placa De VÌdeo Colorful Geforce Gtx 1660 Super Nb V2-v 6gb Gddr6 192bit;R$ 1.539,12;https://www.kabum.com.br/produto/213780/placa-de-video-colorful-geforce-gtx-1660-super-nb-v2-v-6gb-gddr6-192bit;05/12/2022 05:58;Colorful;Gtx 1660 Super
Placa de VÌdeo RTX 2060 Super OC Galax NVIDIA GeForce, 8GB, DDR6 - 26ISL6HP68LD;R$ 2.999,99;https://www.kabum.com.br/produto/115587/placa-de-video-rtx-2060-super-oc-galax-nvidia-geforce-8gb-ddr6-26isl6hp68ld;05/12/2022 05:58;Galax;RTX 2060 Super
Placa de VÌdeo GTX 1630 EX Galax Nvidia GeForce, 4GB GDDR6 - 63NQL4HP66EX;R$ 999,99;https://www.kabum.com.br/produto/380802/placa-de-video-gtx-1630-ex-galax-nvidia-geforce-4gb-gddr6-63nql4hp66ex;05/12/2022 05:58;Galax;GTX 1630 
Placa de VÌdeo RTX 3090 TI EX Gamer KF2A Galax NVIDIA GeForce, 24GB GDDR6X, DLSS, Ray Tracing - 39IXM5MD6KKK;R$ 13.698,99;https://www.kabum.com.br/produto/387869/placa-de-video-rtx-3090-TI-ex-gamer-kf2a-galax-nvidia-geforce-24gb-gddr6x-dlss-ray-tracing-39ixm5md6kkk;05/12/2022 05:58;Galax;RTX 3090 TI
Placa de VÌdeo Quadro T1000 PNY NVIDIA 4GB, GDDR6 - VCNT1000-PB;R$ 2.099,99;https://www.kabum.com.br/produto/161431/placa-de-video-quadro-t1000-pny-nvidia-4gb-gddr6-vcnt1000-pb;05/12/2022 05:58;PNY;T1000 
Placa de VÌdeo GT 1030 Gigabyte NVIDIA GeForce D4, 2GB DDR4 - GV-N1030D4-2GL;R$ 799,99;https://www.kabum.com.br/produto/97089/placa-de-video-gt-1030-gigabyte-nvidia-geforce-d4-2gb-ddr4-gv-n1030d4-2gl;05/12/2022 05:58;Gigabyte;GT 1030 
Placa de VÌdeo GTX 1650 Asus NVIDIA GeForce, 4GB, GDDR6 - TUF-GTX1650-O4GD6-P-GAMING;R$ 1.299,99;https://www.kabum.com.br/produto/129973/placa-de-video-gtx-1650-asus-nvidia-geforce-4gb-gddr6-tuf-gtx1650-o4gd6-p-gaming;05/12/2022 05:58;Asus;GTX 1650 
Placa De VÌdeo Galax Nvidia Geforce Gtx 1650 Ex , 4GB, 1 Click Oc, GDDR6, 192 Bits, DVI, HDMI, E Displayport - 65sql8ds66e6;R$ 1.266,52;https://www.kabum.com.br/produto/166989/placa-de-video-galax-nvidia-geforce-gtx-1650-ex-4gb-1-click-oc-gddr6-192-bits-dvi-hdmi-e-displayport-65sql8ds66e6;05/12/2022 05:58;Galax;Gtx 1650 
Placa De Video Colorful Igame Geforce RTX 3060 Advanced Oc Lhr-v 12GB GDDR6 192bit;R$ 2.533,52;https://www.kabum.com.br/produto/355229/placa-de-video-colorful-igame-geforce-rtx-3060-advanced-oc-lhr-v-12gb-gddr6-192bit;05/12/2022 05:58;Colorful;RTX 3060 
Placa de VÌdeo GTX 1650 Super SC Ultra Gaming EVGA NVIDIA GeForce, 4GB, GDDR6 - 04G-P4-1357-KR;R$ 1.399,99;https://www.kabum.com.br/produto/108686/placa-de-video-gtx-1650-super-sc-ultra-gaming-evga-nvidia-geforce-4gb-gddr6-04g-p4-1357-kr;05/12/2022 05:58;EVGA;GTX 1650 Super
Placa de VÌdeo RTX 3060 TI Ventus 3X OC MSI NVIDIA GeForce, 8GB, LHR, DLSS, Ray Tracing;R$ 3.608,99;https://www.kabum.com.br/produto/207661/placa-de-video-rtx-3060-TI-ventus-3x-oc-msi-nvidia-geforce-8gb-lhr-dlss-ray-tracing;05/12/2022 05:58;MSI;RTX 3060 TI
Placa de VÌdeo RTX 3070 Ventus 3X Plus OC MSI NVIDIA GeForce, 8G, LHR, DLSS, Ray Tracing - GeForce RTX 3070 VENTUS 3X PLUS 8G OC LHR BV;R$ 4.499,99;https://www.kabum.com.br/produto/341443/placa-de-video-rtx-3070-ventus-3x-plus-oc-msi-nvidia-geforce-8g-lhr-dlss-ray-tracing-geforce-rtx-3070-ventus-3x-plus-8g-oc-lhr-bv;05/12/2022 05:58;MSI;RTX 3070 
Placa de VÌdeo GTX 1650 AMP Zotac Gaming NVIDIA GeForce, 4GB, GDDR6 - ZT-T16520D-10L;R$ 1.289,99;https://www.kabum.com.br/produto/289177/placa-de-video-gtx-1650-amp-zotac-gaming-nvidia-geforce-4gb-gddr6-zt-t16520d-10l;05/12/2022 05:58;Zotac;GTX 1650 
Placa de VÌdeo Colorful Nvidia GeForce GT 1030, 4GB GDDR4 64bit;R$ 615,12;https://www.kabum.com.br/produto/355228/placa-de-video-colorful-nvidia-geforce-gt-1030-4gb-gddr4-64bit;05/12/2022 05:58;Colorful;GT 1030 
Placa de Video RTX 2060 Nb V2-v Colorful NVIDIA GeForce, 6GB GDDR6, 192bit, Preto/vermelho;R$ 1.741,52;https://www.kabum.com.br/produto/355244/placa-de-video-rtx-2060-nb-v2-v-colorful-nvidia-geforce-6gb-gddr6-192bit-preto-vermelho;05/12/2022 05:58;Colorful;RTX 2060 
Placa de VÌdeo PCYes NVIDIA GeForce G210 1GB, DDR3, HDMI/VGA/DVI - PA210G6401D3LP;R$ 155,61;https://www.kabum.com.br/produto/166238/placa-de-video-pcyes-nvidia-geforce-g210-1gb-ddr3-hdmi-vga-dvi-pa210g6401d3lp;05/12/2022 05:58;PCYes;G210 
Placa de VÌdeo GTX 1660 TI Galax NVIDIA GeForce 1-Click OC 6GB, GDDR6 - 60IRL7DSY91C;R$ 1.999,99;https://www.kabum.com.br/produto/100058/placa-de-video-gtx-1660-TI-galax-nvidia-geforce-1-click-oc-6gb-gddr6-60irl7dsy91c;05/12/2022 05:58;Galax;GTX 1660 TI
Placa de VÌdeo GTX 1650 PNY NVIDIA GeForce, 4GB, GDDR6 - VCG16504D6DFPPB;R$ 1.099,99;https://www.kabum.com.br/produto/114372/placa-de-video-gtx-1650-pny-nvidia-geforce-4gb-gddr6-vcg16504d6dfppb;05/12/2022 05:58;PNY;GTX 1650 
Placa de VÌdeo RTX 3060 TI Ventus 2X 8 MSI NVIDIA GeForceG, 14Gbps, GDDR6, OCV1, LHR, DLSS, Ray Tracing;R$ 3.699,99;https://www.kabum.com.br/produto/188271/placa-de-video-rtx-3060-TI-ventus-2x-8-msi-nvidia-geforceg-14gbps-gddr6-ocv1-lhr-dlss-ray-tracing;05/12/2022 05:58;MSI;RTX 3060 TI
Placa de VÌdeo RTX 3050 1-Click OC V2 Galax NVIDIA, 8GB GDDR6, LHR, DLSS, Ray Tracing - 35NSL8MD5YBP;R$ 1.699,99;https://www.kabum.com.br/produto/342979/placa-de-video-rtx-3050-1-click-oc-v2-galax-nvidia-8gb-gddr6-lhr-dlss-ray-tracing-35nsl8md5ybp;05/12/2022 05:58;Galax;RTX 3050 
Placa De VÌdeo Colorful Nvidia RTX 3080, Ultra W. oc 10g, RAM 10GB, LHR-V, Pci Express;R$ 5.807,12;https://www.kabum.com.br/produto/355221/placa-de-video-colorful-nvidia-rtx-3080-ultra-w-oc-10g-ram-10gb-lhr-v-pci-express;05/12/2022 05:58;Colorful;RTX 3080 
Placa De VÌdeo AFOX Nvidia Geforce Gt240 1024 MB, PCI Express 2.0, VGA, HDMI, DVI;R$ 206,48;https://www.kabum.com.br/produto/277927/placa-de-video-afox-nvidia-geforce-gt240-1024-mb-pci-express-2-0-vga-hdmi-dvi;05/12/2022 05:58;AFOX; 
Placa de VÌdeo RTX 2060 Gigabyte GeForce, 12GB GDDR6 - N2060D6-12GD;R$ 2.399,99;https://www.kabum.com.br/produto/374625/placa-de-video-rtx-2060-gigabyte-geforce-12gb-gddr6-n2060d6-12gd;05/12/2022 05:58;Gigabyte;RTX 2060 
Placa de VÌdeo RTX 3050 Gaming X 8G MSI NVIDIA Geforce, 8GB GDDR6, RGB, DLSS, Ray Tracing - Geforce RTX 3050 Gaming X 8G;R$ 2.064,99;https://www.kabum.com.br/produto/308479/placa-de-video-rtx-3050-gaming-x-8g-msi-nvidia-geforce-8gb-gddr6-rgb-dlss-ray-tracing-geforce-rtx-3050-gaming-x-8g;05/12/2022 05:58;MSI;RTX 3050 
Placa de VÌdeo RTX 4080 Ventus 3X OC MSI NVIDIA GeForce, 16 GB GDDR6X, DLSS, Ray Tracing - GeForce RTX 4080 16GB VENTUS 3X OC;R$ 10.999,99;https://www.kabum.com.br/produto/397583/placa-de-video-rtx-4080-ventus-3x-oc-msi-nvidia-geforce-16-gb-gddr6x-dlss-ray-tracing-geforce-rtx-4080-16gb-ventus-3x-oc;05/12/2022 05:58;MSI;RTX 4080 
Placa de VÌdeo Colorful Nvidia GeForce RTX 3080 10GB GDDR6x, LHR, DLSS, G-Sync, Ray Tracing;R$ 5.719,12;https://www.kabum.com.br/produto/391148/placa-de-video-colorful-nvidia-geforce-rtx-3080-10gb-gddr6x-lhr-dlss-g-sync-ray-tracing;05/12/2022 05:58;Colorful;RTX 3080 
Placa de VÌdeo Asus TUF Gaming NVIDIA Geforce GTX 1660 TI O6G EVO OC, 6GB GDDR6, Preto - 90YV0CT7-M000;R$ 1.462,49;https://www.kabum.com.br/produto/268456/placa-de-video-asus-tuf-gaming-nvidia-geforce-gtx-1660-TI-o6g-evo-oc-6gb-gddr6-preto-90yv0ct7-m000;05/12/2022 05:58;Asus;GTX 1660 TI
Placa de VÌdeo Asus Dual NVIDIA GeForce RTX 3070 O8G V2 OC, 8GB GDDR6, LHR, DLSS, Ray Tracing - 90YV0FQC-M000;R$ 4.726,31;https://www.kabum.com.br/produto/199349/placa-de-video-asus-dual-nvidia-geforce-rtx-3070-o8g-v2-oc-8gb-gddr6-lhr-dlss-ray-tracing-90yv0fqc-m000;05/12/2022 05:58;Asus;RTX 3070 
Placa de VÌdeo RTX 3050 Ventus 2X MSI NVIDIA GeForce, 8GB GDDR6, LHR, DLSS, Ray Tracing - 912-V397-448;R$ 1.999,99;https://www.kabum.com.br/produto/383212/placa-de-video-rtx-3050-ventus-2x-msi-nvidia-geforce-8gb-gddr6-lhr-dlss-ray-tracing-912-v397-448;05/12/2022 05:58;MSI;RTX 3050 
Placa de VÌdeo RTX 3050 XC Gaming EVGA NVIDIA GeForce, 8GB GDDR6, LHR, DLSS, Ray Tracing - 08G-P5-3553-KR;R$ 2.099,99;https://www.kabum.com.br/produto/306130/placa-de-video-rtx-3050-xc-gaming-evga-nvidia-geforce-8gb-gddr6-lhr-dlss-ray-tracing-08g-p5-3553-kr;05/12/2022 05:58;EVGA;RTX 3050 
Placa de VÌdeo GTX 1650 Asus Dual NVIDIA GeForce 4GB, GDDR5 - DUAL-GTX1650-4G;R$ 1.299,99;https://www.kabum.com.br/produto/102274/placa-de-video-gtx-1650-asus-dual-nvidia-geforce-4gb-gddr5-dual-gtx1650-4g;05/12/2022 05:58;Asus;GTX 1650 
Placa De VÌdeo Galax NIVIDIA GeForce RTX 3070 TI, 1-Click OC, 8GB, LHR, 256Bit, GDDR6X - 37ISM6MD4COC;R$ 4.740,11;https://www.kabum.com.br/produto/298132/placa-de-video-galax-nividia-geforce-rtx-3070-TI-1-click-oc-8gb-lhr-256bit-gddr6x-37ism6md4coc;05/12/2022 05:58;Galax;RTX 3070 TI
Placa De Video Colorful Igame Geforce RTX 3060 Bilibili E-sports EdiTIon Oc Lhr-v 12GB GDDR6 192bit;R$ 2.533,52;https://www.kabum.com.br/produto/355239/placa-de-video-colorful-igame-geforce-rtx-3060-bilibili-e-sports-ediTIon-oc-lhr-v-12gb-gddr6-192bit;05/12/2022 05:58;Colorful;RTX 3060 TI
Placa de VÌdeo Quadro RTX A5000 PNY Nvidia, 24GB GDDR6, Ray Tracing - VCNRTXA5000-PB;R$ 12.999,99;https://www.kabum.com.br/produto/381335/placa-de-video-quadro-rtx-a5000-pny-nvidia-24gb-gddr6-ray-tracing-vcnrtxa5000-pb;05/12/2022 05:58;PNY;RTX A5000 
Placa de VÌdeo Quadro RTX A2000 PNY NVIDIA, 12GB GDDR6, Ray Tracing - VCNRTXA200012GB-PB;R$ 4.099,99;https://www.kabum.com.br/produto/304858/placa-de-video-quadro-rtx-a2000-pny-nvidia-12gb-gddr6-ray-tracing-vcnrtxa200012gb-pb;05/12/2022 05:58;PNY;RTX A2000 
Placa De VÌdeo RTX 3070, Asus, Republic Of Gamers, Rog Strix, 8GB, OC, GDDR6;R$ 12.349,99;https://www.kabum.com.br/produto/220014/placa-de-video-rtx-3070-asus-republic-of-gamers-rog-strix-8gb-oc-gddr6;05/12/2022 05:58;Asus;RTX 3070 
Placa de VÌdeo RTX 3060 TI Gaming X MSI NVIDIA GeForce, 8GB GDDR6, 14Gbps, RGB, LHR, DLSS, Ray Tracing - 912-V397-234;R$ 3.799,99;https://www.kabum.com.br/produto/188270/placa-de-video-rtx-3060-TI-gaming-x-msi-nvidia-geforce-8gb-gddr6-14gbps-rgb-lhr-dlss-ray-tracing-912-v397-234;05/12/2022 05:58;MSI;RTX 3060 TI
Placa de VÌdeo RTX 3060 Gaming Z Trio MSI NVIDIA GeForce, 12G, RGB, LHR, DLSS, Ray Tracing - GeForce RTX 3060 GAMING Z TRIO 12G;R$ 2.999,99;https://www.kabum.com.br/produto/341444/placa-de-video-rtx-3060-gaming-z-trio-msi-nvidia-geforce-12g-rgb-lhr-dlss-ray-tracing-geforce-rtx-3060-gaming-z-trio-12g;05/12/2022 05:58;MSI;RTX 3060 
Placa De Video Colorful Igame Geforce Rtx 3070 Bilibili E-sports EdiTIon Oc Lhr-v 8gb Gddr6 256bit;R$ 3.607,12;https://www.kabum.com.br/produto/355220/placa-de-video-colorful-igame-geforce-rtx-3070-bilibili-e-sports-ediTIon-oc-lhr-v-8gb-gddr6-256bit;05/12/2022 05:58;Colorful;Rtx 3070 TI
Placa De Video Asus Geforce RTX 3070 TI, 8GB GDDR6, 256 Bits - TUF-RTX3070TI-O8G-GAMING;R$ 8.601,90;https://www.kabum.com.br/produto/268265/placa-de-video-asus-geforce-rtx-3070-TI-8gb-gddr6-256-bits-tuf-rtx3070TI-o8g-gaming;05/12/2022 05:58;Asus;RTX 3070 TI
Geforce GTX 1050TI 4GB, GDDR5, 128 Bits, Coloful, G-C1050TI 4G-V;R$ 1.231,12;https://www.kabum.com.br/produto/207731/geforce-gtx-1050TI-4gb-gddr5-128-bits-coloful-g-c1050TI-4g-v;05/12/2022 05:58;;GTX 1050 TI
Placa De VÌdeo Galax Geforce Rtx 3050 Ex 1-click Oc Lhr 8gb Gddr6 128 Bits - 35nsl8md6yex;R$ 2.071,19;https://www.kabum.com.br/produto/320250/placa-de-video-galax-geforce-rtx-3050-ex-1-click-oc-lhr-8gb-gddr6-128-bits-35nsl8md6yex;05/12/2022 05:58;Galax;Rtx 3050 
Placa de VÌdeo GTX 1660 Zotac Gaming Twin Fan GeForce NVIDIA, 6GB GDDR5 - ZT-T16600M-10M;R$ 1.599,99;https://www.kabum.com.br/produto/158629/placa-de-video-gtx-1660-zotac-gaming-twin-fan-geforce-nvidia-6gb-gddr5-zt-t16600m-10m;05/12/2022 05:58;Zotac;GTX 1660 
Placa de VÌdeo GTX 1630 Asus Phoenix NVIDIA GeForce, 4GB GDDR6, G-Sync - 90YV0I50-M000;R$ 999,99;https://www.kabum.com.br/produto/365140/placa-de-video-gtx-1630-asus-phoenix-nvidia-geforce-4gb-gddr6-g-sync-90yv0i50-m000;05/12/2022 05:58;Asus;GTX 1630 
Placa de VÌdeo Afox GT220, 1024 MB DDR3, 128Bits, Low Profile, HDMI, DVI, VGA - AF220-1024D3L2;R$ 180,94;https://www.kabum.com.br/produto/150967/placa-de-video-afox-gt220-1024-mb-ddr3-128bits-low-profile-hdmi-dvi-vga-af220-1024d3l2;05/12/2022 05:58;Afox;GT220 
Placa de VÌdeo GTX 1650 D6 Ventus OCV1 MSI NVIDIA GeForce, 4GB GDDR6 - 912-V809-4057;R$ 1.159,99;https://www.kabum.com.br/produto/349582/placa-de-video-gtx-1650-d6-ventus-ocv1-msi-nvidia-geforce-4gb-gddr6-912-v809-4057;05/12/2022 05:58;MSI;GTX 1650 
Placa de VÌdeo RTX 3050 Twin Edge OC Zotac Gaming NVIDIA GeForce, 8GB GDDR6, LHR, DLSS, Ray Tracing - ZT-A30500H-10M;R$ 1.899,99;https://www.kabum.com.br/produto/341437/placa-de-video-rtx-3050-twin-edge-oc-zotac-gaming-nvidia-geforce-8gb-gddr6-lhr-dlss-ray-tracing-zt-a30500h-10m;05/12/2022 05:58;Zotac;RTX 3050 
Placa de VÌdeo AFOX GT210 Geforce, 1GB, DDR3 - AF210-1024D3L5-V2;R$ 186,21;https://www.kabum.com.br/produto/147389/placa-de-video-afox-gt210-geforce-1gb-ddr3-af210-1024d3l5-v2;05/12/2022 05:58;AFOX;GT210 
Placa De Video Colorful Geforce Gtx 1050 TI Ne 4gb Gddr5 128bit;R$ 1.231,12;https://www.kabum.com.br/produto/257081/placa-de-video-colorful-geforce-gtx-1050-TI-ne-4gb-gddr5-128bit;05/12/2022 05:58;Colorful;Gtx 1050 TI
Placa De Video Msi Nvidia Geforce Rtx 3050 Ventus 2x Oc 8gb, 128bit, Gddr6;R$ 1.976,40;https://www.kabum.com.br/produto/333926/placa-de-video-msi-nvidia-geforce-rtx-3050-ventus-2x-oc-8gb-128bit-gddr6;05/12/2022 05:58;Msi;Rtx 3050 
Placa de VÌdeo Colorful Nvidea GeForce RTX 3070 V2, 8GB GDDR6, LHR, DLSS, G-Sync 2nd, Ray Tracing;R$ 3.607,12;https://www.kabum.com.br/produto/355243/placa-de-video-colorful-nvidea-geforce-rtx-3070-v2-8gb-gddr6-lhr-dlss-g-sync-2nd-ray-tracing;05/12/2022 05:58;Colorful;RTX 3070 
Placa de VÌdeo Colorful NVIDIA GeForce RTX 3070 TI NB, 8GB GDDR6x, LHR, DLSS, G-Sync 2nd, Ray Tracing;R$ 4.196,72;https://www.kabum.com.br/produto/355247/placa-de-video-colorful-nvidia-geforce-rtx-3070-TI-nb-8gb-gddr6x-lhr-dlss-g-sync-2nd-ray-tracing;05/12/2022 05:58;Colorful;RTX 3070 TI
Placa Video Colorful Geforce Rtx 3050 Nb 8g Ex-v;R$ 2.109,00;https://www.kabum.com.br/produto/358355/placa-video-colorful-geforce-rtx-3050-nb-8g-ex-v;05/12/2022 05:58;Colorful;Rtx 3050 
Placa De VÌdeo Zotac NVIDIA GeForce RTX 3090 TI AMP Extreme Holo, 24GB, GDDR6X, 384 Bits, Icestorm 2.0, RGB, HDMI E Displayport - ZT-A30910B-10P;R$ 15.999,00;https://www.kabum.com.br/produto/363995/placa-de-video-zotac-nvidia-geforce-rtx-3090-TI-amp-extreme-holo-24gb-gddr6x-384-bits-icestorm-2-0-rgb-hdmi-e-displayport-zt-a30910b-10p;05/12/2022 05:58;Zotac;RTX 3090 TI
Placa De VÌdeo Gainward Geforce RTX 3070 TI Phoenix, 8gb, Gddr6x, 256bit - NED307T019P2-1046X;R$ 4.999,90;https://www.kabum.com.br/produto/185627/placa-de-video-gainward-geforce-rtx-3070-TI-phoenix-8gb-gddr6x-256bit-ned307t019p2-1046x;05/12/2022 05:58;Gainward;RTX 3070 TI
Placa De VÌdeo Pcyes NVIDIA GeForce GT 610, 2GB DDR3, 64 Bits, HDMI, VGA, DVI - PAKGT6102GBDR3SF;R$ 226,95;https://www.kabum.com.br/produto/389696/placa-de-video-pcyes-nvidia-geforce-gt-610-2gb-ddr3-64-bits-hdmi-vga-dvi-pakgt6102gbdr3sf;05/12/2022 05:58;Pcyes;GT 610 
Placa de VÌdeo Afox Geforce GT730 4GB, DDR3, 128 Bits, HDMI, DVI, VGA- AF730-4096D3L6;R$ 453,51;https://www.kabum.com.br/produto/117381/placa-de-video-afox-geforce-gt730-4gb-ddr3-128-bits-hdmi-dvi-vga-af730-4096d3l6;05/12/2022 05:58;Afox;GT730 
Placa de VÌdeo GTX 1630 Ventus XS MSI NVIDIA, 4GB GDDR6 - VENTUS XS 4G OC;R$ 999,99;https://www.kabum.com.br/produto/387438/placa-de-video-gtx-1630-ventus-xs-msi-nvidia-4gb-gddr6-ventus-xs-4g-oc;05/12/2022 05:58;MSI;GTX 1630 
Placa de VÌdeo Quadro RTX A4500 PNY NVIDIA, 20GB GDDR6, Ray Tracing - VCNRTXA4500-PB;R$ 8.699,99;https://www.kabum.com.br/produto/304859/placa-de-video-quadro-rtx-a4500-pny-nvidia-20gb-gddr6-ray-tracing-vcnrtxa4500-pb;05/12/2022 05:58;PNY;RTX A4500 
Placa de VÌdeo GTX 1650 Asus NVIDIA GeForce, 4GB GDDR6, 12 Gbps - TUF-GTX1650-4GD6-GAMING;R$ 1.259,99;https://www.kabum.com.br/produto/135256/placa-de-video-gtx-1650-asus-nvidia-geforce-4gb-gddr6-12-gbps-tuf-gtx1650-4gd6-gaming;05/12/2022 05:58;Asus;GTX 1650 
Placa de VÌdeo Palit, GeForce GTX 1660 Super GP, 6GB, 192 Bits, GDDR6 - NE6166S018J9-1160A-1;R$ 1.449,90;https://www.kabum.com.br/produto/160867/placa-de-video-palit-geforce-gtx-1660-super-gp-6gb-192-bits-gddr6-ne6166s018j9-1160a-1;05/12/2022 05:58;Palit;GTX 1660 Super
Placa De VÌdeo Geforce Gtx 1650 Nb 4GB DDR6 - Colorful;R$ 2.139,22;https://www.kabum.com.br/produto/175065/placa-de-video-geforce-gtx-1650-nb-4gb-ddr6-colorful;05/12/2022 05:58;Colorful;Gtx 1650 
Placa De VÌdeo Gainward Nvidia GeForce RTX 3090 Phoenix, 24GB, GDDR6X, RGB, DisplayPort - NED3090019SB-132BX;R$ 21.032,09;https://www.kabum.com.br/produto/208562/placa-de-video-gainward-nvidia-geforce-rtx-3090-phoenix-24gb-gddr6x-rgb-displayport-ned3090019sb-132bx;05/12/2022 05:58;Gainward;RTX 3090 
Placa De Video Gtx550TI 1GB, DDR5 128bit VGA/ DVI / HDMI - Pv-05 Dex;R$ 495,00;https://www.kabum.com.br/produto/221103/placa-de-video-gtx550TI-1gb-ddr5-128bit-vga-dvi-hdmi-pv-05-dex;05/12/2022 05:58;Dex; TI
Placa de Video Colorful GT 710, 1GB DDR3;R$ 307,12;https://www.kabum.com.br/produto/154489/placa-de-video-colorful-gt-710-1gb-ddr3;05/12/2022 05:58;Colorful;GT 710 
Placa De Video Msi Nvidia Geforce Rtx 3070 TI Ventus 3x 8gb, 256bit, Gddr6x;R$ 5.074,87;https://www.kabum.com.br/produto/331754/placa-de-video-msi-nvidia-geforce-rtx-3070-TI-ventus-3x-8gb-256bit-gddr6x;05/12/2022 05:58;Msi;Rtx 3070 TI
